source	target	status
NDRG2	AOC3	non_indicated
NDRG2	ATF4	non_indicated
HEY2	ANO1	non_indicated
HEY2	SSTR1	non_indicated
MME	ELOVL6	non_indicated
MME	TMEM135	non_indicated
HLA-DQB1	HLA-DRB6	non_indicated
STEAP4	Contig25944_RC	non_indicated
STEAP4	Contig9524_RC	non_indicated
MYH7	NRSN1	non_indicated
C2	EMP3	non_indicated
ANGPT2	MCPH1	non_indicated
ANGPT2	SMAD1	non_indicated
GPD2	AK057683	non_indicated
PLAT	ABCB4	non_indicated
PLAT	LEPREL1	non_indicated
Contig36385_RC	Contig22022_RC	non_indicated
Contig36385_RC	Contig41877_RC	non_indicated
Contig36385_RC	Contig29369_RC	non_indicated
Contig36385_RC	Contig40149_RC	non_indicated
Contig36385_RC	TANK	non_indicated
Contig36385_RC	AF075045	non_indicated
Contig36385_RC	INTS6	non_indicated
IGSF9B	Contig45062_RC	non_indicated
IGSF9B	AF086052	non_indicated
AMBP	FGL1	non_indicated
AMBP	RTP3	non_indicated
AMBP	CYP7A1	non_indicated
MLXIPL	GDPD5	non_indicated
MLXIPL	ABCA7	non_indicated
PDIA3	FCGR3B	non_indicated
TMEM2	AK021821	non_indicated
CD72	CACNA2D3	non_indicated
CD72	CCL19	non_indicated
CD72	ITGAD	non_indicated
CD72	METTL7B	non_indicated
CD72	CXCL16	non_indicated
CD72	BTLA	non_indicated
MYO1D	FZD1	non_indicated
MYO1D	AEBP1	non_indicated
MYO1D	ITGBL1	non_indicated
MYO1D	AL049370	non_indicated
MYO1D	NPAS2	non_indicated
MYO1D	NRIP3	non_indicated
MYO1D	LAMA3	non_indicated
NM_014147	RASA4	non_indicated
NM_014147	BC041025	non_indicated
Contig48480_RC	AQP9	non_indicated
Contig48480_RC	HSPA2	non_indicated
ALDH2	NDN	non_indicated
ALDH2	STBD1	non_indicated
ALDH2	APCDD1	non_indicated
FGF18	Contig39090_RC	non_indicated
FGF18	HEG1	non_indicated
FGF18	AK092660	non_indicated
FGF18	AK097245	non_indicated
NM_014074	WNT5A	non_indicated
HDAC2	ZBTB8	non_indicated
CCL2	CCL8	non_indicated
FAT	AHNAK2	non_indicated
FAT	ENAH	non_indicated
FAT	CDH13	non_indicated
Contig38918_RC	ENST00000295549	non_indicated
Contig38918_RC	DMRT3	non_indicated
FUT1	BCL6B	non_indicated
FAM174B	AK096780	non_indicated
BCL2A1	CA2	non_indicated
BCL2A1	CD52	non_indicated
BCL2A1	CLEC4D	non_indicated
ACP5	CTSZ	non_indicated
IL6ST	SLK	non_indicated
IL6ST	THUMPD1	non_indicated
IL6ST	Contig52981_RC	non_indicated
IL6ST	SLC38A2	non_indicated
PFN2	ADI1	non_indicated
PFN2	DPY19L2P3	non_indicated
PRDX3	CD58	non_indicated
PRDX3	SNX3	non_indicated
PRDX3	TMEM45A	non_indicated
PRDX3	NUDT7	non_indicated
PRDX3	LYRM5	non_indicated
PRDX3	AGA	non_indicated
FUCA1	GPR137B	non_indicated
FUCA1	CTSC	non_indicated
CCL3	IL8	non_indicated
HISPPD2A	NDRG2	non_indicated
ITGB1	EPS8	non_indicated
ITGB1	RHOBTB3	non_indicated
ITGB1	PDE4DIP	non_indicated
ITGB1	PDE3B	non_indicated
ITGB1	NTRK2	non_indicated
ITGB1	BMPR1A	non_indicated
NGF	SLITRK5	non_indicated
NGF	IGFBP2	non_indicated
NGF	Contig26837_RC	non_indicated
NGF	BST1	non_indicated
ASPN	HSS00216336	non_indicated
RPL24	RPL22L1	non_indicated
RPL24	hCT8695.1	non_indicated
RPL24	hCT1639914.3	non_indicated
RPL35	RPS10	non_indicated
RPL35	Contig34711	non_indicated
RPL35	RPL27	non_indicated
RPL35	hCT14738.2	non_indicated
RPL35	hCT15694.2	non_indicated
RPL35	XM_092963	non_indicated
LGR6	WNT4	non_indicated
LGR6	FGFR3	non_indicated
LGR6	FAM163A	non_indicated
ACVR2B	MKL2	non_indicated
ACVR2B	PDE7B	non_indicated
ACVR2B	DYRK2	non_indicated
ACVR2B	HSS00335211	non_indicated
ACVR2B	hCT1640922.3	non_indicated
CRABP2	HSS00022398	non_indicated
KCNN4	SLC1A4	non_indicated
KCNN4	FAIM3	non_indicated
KCNN4	ANGPTL6	non_indicated
ACTC1	NUP210L	non_indicated
SLC8A1	TMEM132B	non_indicated
SLC8A1	PHLPPL	non_indicated
SLC8A1	AF264622	non_indicated
SLC8A1	PFTK1	non_indicated
SLC8A1	DCBLD2	non_indicated
CILP	DCLK1	non_indicated
CILP	S100A4	non_indicated
CILP	COL6A3	non_indicated
CILP	IL17D	non_indicated
CILP	MASP1	non_indicated
EXT1	SCRN1	non_indicated
EXT1	HSS00257402	non_indicated
EXT1	AK123819	non_indicated
EXT1	ARNT	non_indicated
Contig55487_RC	MCM9	non_indicated
Contig55487_RC	BC011766	non_indicated
ISG15	IFI27	non_indicated
ISG15	IFITM1	non_indicated
ISG15	CMPK2	non_indicated
ISG15	IRF7	non_indicated
ISG15	IFI6	non_indicated
IFRD1	RABEP1	non_indicated
HIST1H1C	HIST2H2BE	non_indicated
PDE3B	PRKAR2B	non_indicated
PDE3B	MMD	non_indicated
PDE3B	MDFIC	non_indicated
PDE3B	OXCT1	non_indicated
TSC22D3	KLF9	non_indicated
TSC22D3	MTHFD2	non_indicated
TSC22D3	GLUL	non_indicated
PSME2	RARRES3	non_indicated
PSME2	NM_014074	non_indicated
PSME2	LAP3	non_indicated
PSME2	PSMC3	non_indicated
RPL23AP7	Contig23837_RC	non_indicated
RPS23	MGP	non_indicated
RPS23	THOC3	non_indicated
RPS23	hCT2268587	non_indicated
RPS23	MAMDC2	non_indicated
RPS23	NM_001025_sat	non_indicated
SH3BP5	APOL3	non_indicated
C2orf25	ADRB2	non_indicated
C2orf25	XRCC6BP1	non_indicated
DAPP1	CLEC2D	non_indicated
DAPP1	REL	non_indicated
TCN2	REPS2	non_indicated
Contig21391_RC	AK054959	non_indicated
Contig21391_RC	SMAD1	non_indicated
DUSP5	BHLHB2	non_indicated
DUSP5	IL6	non_indicated
EIF4A1	GSTO1	non_indicated
EIF4A1	NNMT	non_indicated
EIF4A1	NM_022448	non_indicated
EIF4A1	NCRNA00152	non_indicated
EIF4A1	AKAP12	non_indicated
EIF4A1	HSS00372064	non_indicated
EIF2C4	Contig10973_RC	non_indicated
EIF2C4	TYW3	non_indicated
SCD	ECHDC1	non_indicated
SCD	ALDOC	non_indicated
SCD	CKMT2	non_indicated
SCD	DBI	non_indicated
SCD	DHCR24	non_indicated
SCD	BC033875	non_indicated
SCD	hCT1782973.2	non_indicated
SCD	SCDOS	non_indicated
SCD	C10orf75	non_indicated
POLR2L	HSS00392489	non_indicated
Contig29016_RC	DNAJA1	non_indicated
Contig29016_RC	Contig31054_RC	non_indicated
Contig29016_RC	EML4	non_indicated
Contig29016_RC	SMCHD1	non_indicated
GLUL	DUSP8	non_indicated
GLUL	TXNIP	non_indicated
ACTG2	SGCA	non_indicated
ACTG2	SLN	non_indicated
ACTG2	ACAN	non_indicated
ACTG2	ACTC1	non_indicated
ACTG2	SFRP5	non_indicated
ACTG2	WFDC1	non_indicated
Contig35673_RC	F11	non_indicated
ITGB8	OGN	non_indicated
Contig12806_RC	KLHL28	non_indicated
Contig12806_RC	Contig41352_RC	non_indicated
Contig12806_RC	Contig13981_RC	non_indicated
Contig12806_RC	FAM82B	non_indicated
Contig12806_RC	CAPN7	non_indicated
Contig12806_RC	DERA	non_indicated
Contig12806_RC	Contig26760	non_indicated
Contig12806_RC	AK023302	non_indicated
Contig12806_RC	AK024106	non_indicated
Contig12806_RC	PCDHB3	non_indicated
Contig12806_RC	C3orf34	non_indicated
Contig12806_RC	MATN3	non_indicated
Contig12806_RC	GSTCD	non_indicated
Contig12806_RC	HSS00055920	non_indicated
Contig12806_RC	BC041402	non_indicated
Contig12806_RC	AL833462	non_indicated
Contig12806_RC	AF085825	non_indicated
LDHB	LPL	non_indicated
LDHB	CAV2	non_indicated
LDHB	MMD	non_indicated
LDHB	GBE1	non_indicated
LDHB	C10orf58	non_indicated
LDHB	TMEM56	non_indicated
Contig12357_RC	Contig7245_RC	non_indicated
Contig12357_RC	HSS00183432	non_indicated
COBLL1	NPY1R	non_indicated
COBLL1	Contig47196_RC	non_indicated
COBLL1	TSGA10	non_indicated
COBLL1	PTGER3	non_indicated
TUBB2C	Contig41804_RC	non_indicated
TUBB2C	TUBA1A	non_indicated
TUBB2C	TUBB4	non_indicated
TUBB2C	NM_173677	non_indicated
PRSS23	PENK	non_indicated
SLC39A7	SERPINH1	non_indicated
SLC39A7	PEA15	non_indicated
SLC39A7	DUSP14	non_indicated
SLC39A7	EXT1	non_indicated
SLC39A7	DOHH	non_indicated
SLC39A7	ANKDD1A	non_indicated
SLC39A7	C1orf216	non_indicated
SLC39A7	ACOX1	non_indicated
BAIAP2L1	AF086052	non_indicated
GNAI1	KIAA1239	non_indicated
GNAI1	Contig43632_RC	non_indicated
GNAI1	TCF7L2	non_indicated
GNAI1	C5orf30	non_indicated
GNAI1	ZFAND5	non_indicated
CCNG2	LMO3	non_indicated
CCNG2	RNF125	non_indicated
CCNG2	ZNF217	non_indicated
TAP1	TYMP	non_indicated
TAP1	ETS2	non_indicated
TAP1	SP140L	non_indicated
RPS2	hCT2268417	non_indicated
RPS2	hCT2318289	non_indicated
ST8SIA4	HDAC9	non_indicated
ADAM8	SLC22A4	non_indicated
ADAM8	CCR2	non_indicated
ADAM8	SORL1	non_indicated
ADAM8	MPZL3	non_indicated
ADAM8	PIM2	non_indicated
ADAM8	U90916	non_indicated
ADAM8	CCDC88B	non_indicated
ADAM8	AMICA1	non_indicated
ADAM8	C11orf17	non_indicated
ADAM8	IL1B	non_indicated
ADAM8	RGL4	non_indicated
ADAM8	IL18RAP	non_indicated
ADAM8	AL832268	non_indicated
Contig54295_RC	UGDH	non_indicated
Contig54295_RC	RELL1	non_indicated
Contig54295_RC	UBE2H	non_indicated
Contig25943_RC	AK021505	non_indicated
FGF2	CALCRL	non_indicated
UBD	HLA-DOA	non_indicated
UBD	HLA-F	non_indicated
UBD	MCOLN2	non_indicated
DDR1	ARHGEF4	non_indicated
DDR1	C12orf34	non_indicated
DDR1	CELSR2	non_indicated
DDR1	RBPMS	non_indicated
Contig28229_RC	FAM169A	non_indicated
Contig28229_RC	TRAT1	non_indicated
Contig28229_RC	HSS00330149	non_indicated
CRYAB	HSD11B1	non_indicated
AF038199	Contig57645_RC	non_indicated
RIPK4	RPRM	non_indicated
RIPK4	CDH3	non_indicated
CAB39L	PRELP	non_indicated
EEA1	FSD1L	non_indicated
EEA1	ZBTB41	non_indicated
EEA1	CECR2	non_indicated
EEA1	EEA1	non_indicated
APP	USP48	non_indicated
APP	SHROOM4	non_indicated
APP	AF074997	non_indicated
APP	EPC1	non_indicated
APP	SYNE2	non_indicated
KCNJ15	FFAR2	non_indicated
KCNJ15	VNN2	non_indicated
HOXB3	MIRN101-1	non_indicated
HOXB3	Contig51625_RC	non_indicated
HOXB3	CCDC36	non_indicated
Contig51621_RC	USP31	non_indicated
BPTF	PLCXD3	non_indicated
AKR1C1	AKR1C3	non_indicated
Contig37690_RC	Contig42661_RC	non_indicated
Contig37690_RC	3-Mar	non_indicated
Contig37690_RC	hCT1971287.1	non_indicated
RASGRP1	AB007863	non_indicated
TUBB4	MTUS1	non_indicated
TUBB4	ODF3L1	non_indicated
TUBB4	CCDC107	non_indicated
TUBB4	hCT2297615	non_indicated
KRT19	CFB	non_indicated
KRT19	PPL	non_indicated
KRT19	TGM1	non_indicated
MYOM1	LRIG1	non_indicated
MYOM1	HSS00095567	non_indicated
MYOM1	AK093817	non_indicated
CD248	LOXL1	non_indicated
CD248	NELL2	non_indicated
CD248	VASN	non_indicated
CD248	OAF	non_indicated
LAMB3	APOC2	non_indicated
LAMB3	CLIC6	non_indicated
Contig36810	AF086195	non_indicated
DENND4C	FMNL2	non_indicated
CA3	RNF175	non_indicated
CA3	AGPAT9	non_indicated
CA3	BC039516	non_indicated
BDKRB2	FOXF1	non_indicated
BDKRB2	GFPT2	non_indicated
BDKRB2	S1PR3	non_indicated
CCL11	CACNA1G	non_indicated
GCLM	GCLM	non_indicated
GCLM	Contig56096	non_indicated
GCLM	WIPI1	non_indicated
GCLM	C14orf149	non_indicated
GCLM	hCT1832239.2	non_indicated
NGFR	FAM65C	non_indicated
NGFR	CCL11	non_indicated
NGFR	CDCA7	non_indicated
NGFR	IGF2AS	non_indicated
FABP1	ALB	non_indicated
FABP1	AHSG	non_indicated
Contig44455_RC	HSS00008035	non_indicated
RHEB	TMEM50B	non_indicated
RHEB	GABARAPL2	non_indicated
RHEB	SAT1	non_indicated
RHEB	ENST00000295021	non_indicated
PHLDA3	hCT2270530	non_indicated
UBASH3A	LCK	non_indicated
UBASH3A	BCL11B	non_indicated
UBASH3A	AK057625	non_indicated
UBASH3A	MCOLN2	non_indicated
UBASH3A	NM_207496	non_indicated
PCSK6	FHOD3	non_indicated
LGALS2	SUSD3	non_indicated
APOH	ALB	non_indicated
APOH	AHSG	non_indicated
APOH	Contig35673_RC	non_indicated
APOH	ALDOB	non_indicated
APOH	GC	non_indicated
APOH	ENST00000301500	non_indicated
APOH	FGB	non_indicated
APOH	ITIH2	non_indicated
APOH	SULT2A1	non_indicated
CLK1	CLK4	non_indicated
Contig12140_RC	Contig32649_RC	non_indicated
Contig12140_RC	Contig5403_RC	non_indicated
Contig12140_RC	Contig36412_RC	non_indicated
Contig12140_RC	Contig47493_RC	non_indicated
Contig12140_RC	AF074997	non_indicated
Contig12140_RC	DLEU2L	non_indicated
Contig12140_RC	SLC8A1	non_indicated
Contig9714_RC	DOCK3	non_indicated
Contig9714_RC	hCT29914.1	non_indicated
S100A6	CD9	non_indicated
S100A6	C9orf89	non_indicated
S100A6	PIH1D1	non_indicated
Contig15216_RC	Contig10137_RC	non_indicated
Contig15216_RC	AK023718	non_indicated
Contig15216_RC	NM_032285	non_indicated
Contig15216_RC	BARD1	non_indicated
Contig15216_RC	AK023816	non_indicated
KLHL28	Contig32899_RC	non_indicated
KLHL28	SLC2A13	non_indicated
KLHL28	MTBP	non_indicated
KLHL28	PARP8	non_indicated
KLHL28	HSS00388263	non_indicated
KLHL28	AK026718	non_indicated
KLHL28	ZNF737	non_indicated
C9orf130	ZNF614	non_indicated
C9orf130	HSS00346253	non_indicated
TPRG1	TPRG1	non_indicated
TPRG1	HSS00046653	non_indicated
ABCC9	DMD	non_indicated
ABCC9	hCT1971285	non_indicated
JAM2	KL	non_indicated
JAM2	Contig41905_RC	non_indicated
JAM2	CHN1	non_indicated
JAM2	TEK	non_indicated
JAM2	PLK2	non_indicated
JAM2	ITPR1	non_indicated
JAM2	LHX6	non_indicated
JAM2	BMX	non_indicated
JAM2	CARD10	non_indicated
JAM2	NTN4	non_indicated
JAM2	PECAM1	non_indicated
JAM2	MYRIP	non_indicated
Contig31208_RC	CLIC5	non_indicated
Contig31208_RC	Contig12357_RC	non_indicated
Contig31208_RC	ST3GAL5	non_indicated
Contig31208_RC	Contig46243_RC	non_indicated
Contig31208_RC	Contig52296_RC	non_indicated
Contig31208_RC	Contig13957_RC	non_indicated
Contig31208_RC	AF009267	non_indicated
Contig31208_RC	AK022347	non_indicated
Contig31208_RC	SMAD9	non_indicated
Contig31208_RC	AK025286	non_indicated
Contig31208_RC	AK022072	non_indicated
SAMD3	STYK1	non_indicated
LPGAT1	FAM177A1	non_indicated
STAT4	CRLF1	non_indicated
LY96	CD86	non_indicated
LY96	TNFSF13B	non_indicated
LY96	BC034319	non_indicated
GLCE	ARHGAP20	non_indicated
GLCE	NRP1	non_indicated
Contig45970_RC	Contig41578_RC	non_indicated
Contig45970_RC	SYCP2L	non_indicated
Contig45970_RC	Contig55487_RC	non_indicated
Contig45970_RC	Contig5432_RC	non_indicated
Contig45970_RC	Contig31062_RC	non_indicated
Contig45970_RC	CRIPAK	non_indicated
Contig45970_RC	PTGDR	non_indicated
Contig45970_RC	HSS00308617	non_indicated
Contig45970_RC	HSS00085657	non_indicated
Contig45970_RC	XM_096883	non_indicated
Contig45970_RC	HSS00204106	non_indicated
Contig45970_RC	HSS00090480	non_indicated
Contig45970_RC	C9orf130	non_indicated
Contig45970_RC	AK096065	non_indicated
Contig45970_RC	NM_199338	non_indicated
Contig42954_RC	hCT1836727.2	non_indicated
Contig42954_RC	XM_049575	non_indicated
Contig32379_RC	AK024995	non_indicated
Contig32379_RC	AK024385	non_indicated
AB033076	CSGALNACT2	non_indicated
AB033076	PNN	non_indicated
AB033076	ZEB2	non_indicated
AB033076	PTPN13	non_indicated
AB033076	FAM13C1	non_indicated
AB033076	YES1	non_indicated
AB033076	Contig45469_RC	non_indicated
AB033076	SMURF2	non_indicated
AB033076	FAM3C	non_indicated
AB033076	WDR41	non_indicated
AB033076	AL049351	non_indicated
GAL3ST1	DIRAS1	non_indicated
FAM105A	GATM	non_indicated
FAM105A	RNASEH2B	non_indicated
FAM105A	TMEM25	non_indicated
CXADR	MCTP2	non_indicated
CXADR	HOOK1	non_indicated
CXADR	ARHGAP18	non_indicated
CXADR	MUM1L1	non_indicated
CXADR	AADAC	non_indicated
RAB1A	CAPZA2	non_indicated
RAB1A	IFI44	non_indicated
RAB1A	ACTR2	non_indicated
RAB1A	SCP2	non_indicated
RAB1A	TFPI	non_indicated
RAB1A	AK3	non_indicated
RAB1A	PTPN12	non_indicated
RAB1A	TOMM20	non_indicated
RAB1A	PRTFDC1	non_indicated
RAB1A	HNRPDL	non_indicated
SAT1	SGK1	non_indicated
NHSL1	HSPA1B	non_indicated
NHSL1	GPR133	non_indicated
NHSL1	FHDC1	non_indicated
PRPF40A	JMJD2C	non_indicated
PRPF40A	KLHL28	non_indicated
PRPF40A	BPTF	non_indicated
PRPF40A	Contig47493_RC	non_indicated
PRPF40A	Contig28034_RC	non_indicated
PRPF40A	UBA6	non_indicated
PRPF40A	HSS00119155	non_indicated
PRPF40A	AF086106	non_indicated
SSPN	CYBRD1	non_indicated
GYG2	ALDH1L1	non_indicated
GYG2	PLIN	non_indicated
GYG2	TMEM132C	non_indicated
GYG2	Contig36059_RC	non_indicated
GYG2	LRIG1	non_indicated
AF035318	Contig11065_RC	non_indicated
AF035318	SSH2	non_indicated
AF035318	IGF2	non_indicated
AF035318	MAGOHB	non_indicated
AF035318	AF007147	non_indicated
AF035318	DGKG	non_indicated
AF035318	GLB1L	non_indicated
AF035318	HSS00217042	non_indicated
AF035318	HSS00176616	non_indicated
Contig47405_RC	AF052176	non_indicated
LGMN	MAFB	non_indicated
LGMN	CST3	non_indicated
LGMN	CD33	non_indicated
LGMN	TMEM176B	non_indicated
Contig37371_RC	CENPC1	non_indicated
RASGRP2	TENC1	non_indicated
RASGRP2	CD82	non_indicated
TGFBR3	HSS00262491	non_indicated
Contig17017_RC	Contig37072_RC	non_indicated
Contig17017_RC	AK056988	non_indicated
Contig17017_RC	AK022346	non_indicated
Contig17017_RC	KIAA0922	non_indicated
Contig17017_RC	AL832405	non_indicated
SYN2	NM_017786	non_indicated
SYN2	BTNL9	non_indicated
SYN2	CABP1	non_indicated
LRRC17	KIAA1024	non_indicated
LRRC17	PTH2R	non_indicated
LRRC17	AK092698	non_indicated
LRRC17	AK095208	non_indicated
AL049268	Contig26081_RC	non_indicated
AL049268	Contig17017_RC	non_indicated
AL049268	Contig51292_RC	non_indicated
AL049268	AF086342	non_indicated
AL049268	AK054946	non_indicated
AL049268	AF289562	non_indicated
AL049268	UBQLNL	non_indicated
AL049268	BC032027	non_indicated
ITIH1	APOC1	non_indicated
ITIH1	GPR98	non_indicated
ITIH1	SERPINA1	non_indicated
ITIH1	SERPIND1	non_indicated
RAB3GAP2	VPS13C	non_indicated
RAB3GAP2	Contig57822_RC	non_indicated
RAB3GAP2	WDR32	non_indicated
RAB3GAP2	THUMPD1	non_indicated
RAB3GAP2	MTX3	non_indicated
RAB3GAP2	KIAA2018	non_indicated
RAB3GAP2	POLI	non_indicated
RAB3GAP2	PIP5K3	non_indicated
RAB3GAP2	RPL23AP7	non_indicated
RAB3GAP2	ABCC9	non_indicated
RAB3GAP2	LMLN	non_indicated
RAB3GAP2	Contig35455_RC	non_indicated
RAB3GAP2	EIF3A	non_indicated
RAB3GAP2	MBTD1	non_indicated
RAB3GAP2	Contig55234_RC	non_indicated
RAB3GAP2	WDR26	non_indicated
RAB3GAP2	UTP23	non_indicated
RAB3GAP2	Contig57726_RC	non_indicated
RAB3GAP2	Contig48494_RC	non_indicated
RAB3GAP2	PRKAA1	non_indicated
RAB3GAP2	TET2	non_indicated
RAB3GAP2	ZCCHC6	non_indicated
RAB3GAP2	RPS6KA3	non_indicated
RAB3GAP2	DOCK7	non_indicated
RAB3GAP2	NCOA7	non_indicated
RAB3GAP2	SHPRH	non_indicated
RAB3GAP2	BIVM	non_indicated
RAB3GAP2	UPF2	non_indicated
RAB3GAP2	ZNF271	non_indicated
RAB3GAP2	TRPM7	non_indicated
RAB3GAP2	ZNF451	non_indicated
RAB3GAP2	CCDC55	non_indicated
RAB3GAP2	ZNF471	non_indicated
RAB3GAP2	ATG2B	non_indicated
RAB3GAP2	PPP2R3A	non_indicated
RAB3GAP2	HSS00022884	non_indicated
RAB3GAP2	HSS00325090	non_indicated
RAB3GAP2	HSS00183494	non_indicated
RAB3GAP2	HSS00014099	non_indicated
RAB3GAP2	PCYOX1	non_indicated
RAB3GAP2	EDEM3	non_indicated
Contig40018_RC	Contig51068_RC	non_indicated
YIPF5	CRYZ	non_indicated
YIPF5	AF086073	non_indicated
AL049321	STAG2	non_indicated
AL049321	Contig42430_RC	non_indicated
ROCK2	LNPEP	non_indicated
ROCK2	KIAA0408	non_indicated
ROCK2	HSS00339940	non_indicated
ATF2	AL080082	non_indicated
ATF2	Contig42430_RC	non_indicated
ATF2	KIAA1715	non_indicated
ATF2	ACADM	non_indicated
ATF2	LIN7C	non_indicated
ATF2	CDC73	non_indicated
GLCCI1	FGD6	non_indicated
LPP	AB018297	non_indicated
LPP	EBF1	non_indicated
LPP	AK021687	non_indicated
ALDH1A3	GFPT2	non_indicated
Contig54847_RC	GPX8	non_indicated
Contig50403_RC	Contig25198_RC	non_indicated
Contig50403_RC	Contig32758_RC	non_indicated
Contig50403_RC	GLI2	non_indicated
Contig50403_RC	FBXW7	non_indicated
Contig50403_RC	HSS00136419	non_indicated
BAZ1A	Contig44211_RC	non_indicated
BAZ1A	CDC7	non_indicated
RAB27A	Contig37037_RC	non_indicated
RAB27A	Contig28226_RC	non_indicated
RAB27A	ATP8B1	non_indicated
RAB27A	PTPN2	non_indicated
Contig10073_RC	Contig5667_RC	non_indicated
Contig10073_RC	CLEC17A	non_indicated
Contig39649_RC	Contig6270_RC	non_indicated
Contig39649_RC	C8orf16	non_indicated
Contig39649_RC	Contig41277_RC	non_indicated
Contig39649_RC	RMND5A	non_indicated
Contig39649_RC	TLL1	non_indicated
Contig39649_RC	Contig35659_RC	non_indicated
Contig39649_RC	ASB7	non_indicated
Contig39649_RC	AK057119	non_indicated
Contig39649_RC	AF147301	non_indicated
Contig39649_RC	AL833114	non_indicated
Contig39649_RC	AF086551	non_indicated
Contig39649_RC	W88633	non_indicated
SERTAD1	AK000974	non_indicated
SERTAD1	C9orf89	non_indicated
SERTAD1	SERTAD3	non_indicated
SERTAD1	FKBP1A	non_indicated
Contig41850_RC	ACAP2	non_indicated
TRPS1	CKAP2	non_indicated
FAU	RPLP1	non_indicated
FAU	AK096407	non_indicated
FAU	hCT13266.2	non_indicated
FAU	hCT1971162.1	non_indicated
DUSP6	WSB2	non_indicated
DUSP6	CTNNB1	non_indicated
SPTBN1	SCIN	non_indicated
CYBA	TMEM176B	non_indicated
CYBA	EMP3	non_indicated
CYBA	LAPTM5	non_indicated
CYBA	GIYD2	non_indicated
CYBA	P2RX4	non_indicated
NRIP1	SNX16	non_indicated
AL049450	NCAPG2	non_indicated
AL049450	AK000908	non_indicated
AL049450	NM_207450	non_indicated
TSPAN3	QDPR	non_indicated
TSPAN3	CRLS1	non_indicated
TSPAN3	ELAVL1	non_indicated
TSPAN3	C14orf126	non_indicated
Contig32176_RC	CCDC58	non_indicated
LAMP2	PGM2	non_indicated
LAMP2	CSGALNACT2	non_indicated
LAMP2	KIT	non_indicated
LAMP2	DOCK8	non_indicated
LAMP2	PIGN	non_indicated
NR4A1	EGR3	non_indicated
NR4A1	NR4A2	non_indicated
NR4A1	CYR61	non_indicated
NR4A1	HBEGF	non_indicated
NR4A1	HAS1	non_indicated
NR4A1	NR4A3	non_indicated
NR4A1	SNF1LK	non_indicated
NR4A1	AK025332	non_indicated
AK001099	Contig30016_RC	non_indicated
AK001099	BNC2	non_indicated
AK001099	AF088018	non_indicated
AK001099	AL832549	non_indicated
Contig25938_RC	EBF2	non_indicated
RNASET2	BASP1	non_indicated
FADS2	FASN	non_indicated
FADS2	FADS1	non_indicated
EI24	CHPT1	non_indicated
EI24	DDOST	non_indicated
EI24	ID1	non_indicated
EI24	AK055369	non_indicated
EI24	HIST1H4C	non_indicated
EI24	MPDU1	non_indicated
EI24	STT3A	non_indicated
EI24	SPINT2	non_indicated
EI24	UROD	non_indicated
EI24	HIST1H4E	non_indicated
EI24	BC027714	non_indicated
EI24	COX7A2L	non_indicated
ESR1	FOLH1	non_indicated
ESR1	ZNF516	non_indicated
ESR1	SPTLC3	non_indicated
Contig15261_RC	Contig33579_RC	non_indicated
VTN	EEF1A2	non_indicated
VTN	SEC14L4	non_indicated
VTN	KLK8	non_indicated
NTRK3	NTRK3	non_indicated
NTRK3	GRIN2A	non_indicated
TKT	IFFO2	non_indicated
TKT	TMBIM1	non_indicated
TKT	NMT1	non_indicated
NNMT	FHL2	non_indicated
NNMT	SLC39A14	non_indicated
NNMT	MFSD2	non_indicated
NNMT	MT1A	non_indicated
NNMT	hCT1832239.2	non_indicated
NNMT	AL137538	non_indicated
NNMT	C10orf140	non_indicated
NNMT	X89214_sat	non_indicated
ISL1	CYP19A1	non_indicated
TNFAIP8	SESN1	non_indicated
GLI3	AK025909	non_indicated
GLI3	XKR6	non_indicated
GLI3	LRFN5	non_indicated
GLI3	ZNF503	non_indicated
1-Mar	AR	non_indicated
1-Mar	GPR65	non_indicated
1-Mar	IL7	non_indicated
1-Mar	AF052119	non_indicated
1-Mar	TTC25	non_indicated
1-Mar	TFEC	non_indicated
PTPLB	GPC6	non_indicated
PTPLB	RP5-1000E10.4	non_indicated
Contig50520_RC	C4orf31	non_indicated
ALDH1A1	Contig1063_RC	non_indicated
ALDH1A1	Contig36794_RC	non_indicated
AF131817	RASGRP3	non_indicated
AF131817	RUNX1T1	non_indicated
AF131817	Contig5818_RC	non_indicated
AF131817	COL27A1	non_indicated
AF131817	Contig50520_RC	non_indicated
AF131817	AF136408	non_indicated
AF131817	FLRT2	non_indicated
AF131817	Contig38398_RC	non_indicated
AF131817	SLC31A2	non_indicated
HSD17B1	BARX1	non_indicated
KRT8	CALB2	non_indicated
KRT8	FGF18	non_indicated
KRT8	CCNG2	non_indicated
KRT8	ENST00000255883	non_indicated
KRT8	AK056142	non_indicated
KRT8	SCEL	non_indicated
TFCP2L1	Contig46362_RC	non_indicated
PARD6B	SEMA5A	non_indicated
PARD6B	SLC8A1	non_indicated
PARD6B	TPST1	non_indicated
PARD6B	ENOSF1	non_indicated
PARD6B	Contig13957_RC	non_indicated
PARD6B	CNTNAP2	non_indicated
PARD6B	AK091672	non_indicated
PARD6B	PM20D2	non_indicated
TNFRSF25	PBX4	non_indicated
TNFRSF25	CAPS	non_indicated
TNFRSF25	HSS00303655	non_indicated
CPZ	MMP23B	non_indicated
CPZ	CPXM1	non_indicated
F2	LECT2	non_indicated
F2	FABP1	non_indicated
F2	APOH	non_indicated
F2	APOC3	non_indicated
