source	interaction_type	target	status
CAPN2	bn	SUPT7L	non_indicated
CAPN2	bn	ACAA2	non_indicated
CAPN2	bn	YWHAQ	non_indicated
CAPN2	bn	RACGAP1	non_indicated
CAPN2	bn	RHOU	non_indicated
BRD2	bn	BHLHE40	non_indicated
BRD2	bn	SMARCC2	non_indicated
BRD2	bn	CTBP1	non_indicated
PDLIM1	bn	CLIC4	non_indicated
PDLIM1	bn	CPNE5	non_indicated
PDLIM1	bn	FAM69B	non_indicated
EIF3E	bn	RPL5	non_indicated
EIF3E	bn	NSA2	non_indicated
EIF3E	bn	ZNHIT3	non_indicated
EIF3E	bn	C12orf29	non_indicated
EIF3E	bn	ARV1	non_indicated
APLP2	bn	DAPK1	non_indicated
APLP2	bn	NCSTN	non_indicated
AP3D1	bn	NFIC	non_indicated
NDUFV1	bn	SRM	non_indicated
NDUFV1	bn	SNRPA	non_indicated
NDUFV1	bn	CIB1	non_indicated
NDUFV1	bn	MAP4K1	non_indicated
NDUFV1	bn	PAAF1	non_indicated
NDUFV1	bn	LOC100130093	non_indicated
NDUFV1	bn	C17orf61-PLSCR3	non_indicated
TMCO1	bn	POLR2K	non_indicated
TMCO1	bn	SNRPE	non_indicated
TMCO1	bn	SUB1	non_indicated
TMCO1	bn	COX16	non_indicated
TMCO1	bn	DPY30	non_indicated
TMCO1	bn	SMAD2	non_indicated
USP11	bn	SLFNL1	non_indicated
USP11	bn	RHOBTB2	non_indicated
USP11	bn	SOX12	non_indicated
USP11	bn	MAGED1	non_indicated
USP11	bn	IPO4	non_indicated
ATP6V1G1	bn	HNRNPC	non_indicated
ATP6V1G1	bn	PSMA2	non_indicated
SUMO2	bn	RAB8A	non_indicated
SUMO2	bn	TOMM22	non_indicated
ARF1	bn	CARHSP1	non_indicated
ARF1	bn	KCTD20	non_indicated
EIF3I	bn	NME1-NME2	non_indicated
EIF3I	bn	RSL1D1	non_indicated
EIF3I	bn	DCTPP1	non_indicated
ATIC	bn	DDX24	non_indicated
ATIC	bn	LDOC1	non_indicated
ATIC	bn	HIRIP3	non_indicated
ATIC	bn	IL18BP	non_indicated
ATIC	bn	MLLT6	non_indicated
ATIC	bn	DCP1B	non_indicated
ATIC	bn	TRIM35	non_indicated
ATIC	bn	CMTM8	non_indicated
HNRNPR	bn	DHX9	non_indicated
XPO1	bn	SEPSECS	non_indicated
CD46	bn	ZBED6	non_indicated
CD46	bn	SMCHD1	non_indicated
CD46	bn	TBK1	non_indicated
MAP1LC3B	bn	USP32	non_indicated
MAP1LC3B	bn	CYBRD1	non_indicated
MAP1LC3B	bn	PCTP	non_indicated
MAP1LC3B	bn	STK40	non_indicated
MAP1LC3B	bn	FOXO3	non_indicated
CLU	bn	GP6	non_indicated
CLU	bn	PTGS1	non_indicated
CCNG1	bn	PNMA1	non_indicated
SRP72	bn	EIF3J	non_indicated
SRP72	bn	NT5C1B-RDH14	non_indicated
SRP72	bn	TRMT10C	non_indicated
SRP72	bn	CRLS1	non_indicated
SRP72	bn	PIGY	non_indicated
SRP72	bn	DNM1L	non_indicated
SRSF6	bn	GCFC2	non_indicated
SRSF6	bn	NOC3L	non_indicated
SRSF6	bn	DCAF13	non_indicated
SRSF6	bn	AASDH	non_indicated
KIAA0391	bn	GLRX	non_indicated
HMGB2	bn	PDE5A	non_indicated
HMGB2	bn	YIPF4	non_indicated
C6orf62	bn	CLCN3	non_indicated
C6orf62	bn	NUDT4	non_indicated
C6orf62	bn	CDK12	non_indicated
DNAJB6	bn	LOC100653229	non_indicated
COMT	bn	TUSC1	non_indicated
G3BP2	bn	PPP1R2	non_indicated
G3BP2	bn	FGD5-AS1	non_indicated
G3BP2	bn	CCNY	non_indicated
G3BP2	bn	ZBTB44	non_indicated
ADH5	bn	CMC2	non_indicated
ESYT1	bn	DUSP7	non_indicated
ESYT1	bn	TEX10	non_indicated
ESYT1	bn	SEMA4C	non_indicated
ESYT1	bn	OGFOD1	non_indicated
ESYT1	bn	EEF2K	non_indicated
ESYT1	bn	ACACB	non_indicated
ATRX	bn	JPX	non_indicated
ATRX	bn	BLZF1	non_indicated
ATRX	bn	AKD1	non_indicated
ATRX	bn	TPR	non_indicated
ATRX	bn	ASH1L	non_indicated
ATRX	bn	LOC100507645	non_indicated
PAK2	bn	KIAA0240	non_indicated
UBR5	bn	MED17	non_indicated
UBR5	bn	LOC100506748	non_indicated
UBR5	bn	RNFT1	non_indicated
EIF3G	bn	RPL18A	non_indicated
EIF3G	bn	LSM4	non_indicated
PLXNB2	bn	UGGT2	non_indicated
PLXNB2	bn	LRP1	non_indicated
PLXNB2	bn	CSF1R	non_indicated
PLXNB2	bn	KCNMB1	non_indicated
PLXNB2	bn	MS4A7	non_indicated
DUSP6	bn	ADAMTS5	non_indicated
DDX18	bn	EPRS	non_indicated
DDX18	bn	KCNA3	non_indicated
DDX18	bn	SYNCRIP	non_indicated
DDX18	bn	NEK1	non_indicated
DDX18	bn	LOC283788	non_indicated
DDX18	bn	SUPT16H	non_indicated
TOP1	bn	RBBP5	non_indicated
TOP1	bn	FOXN3	non_indicated
TOP1	bn	FAM103A1	non_indicated
TOP1	bn	LOC100505937	non_indicated
MRPS18B	bn	PPIE	non_indicated
C1QBP	bn	CCDC109B	non_indicated
CNP	bn	AXL	non_indicated
CNP	bn	LRRC33	non_indicated
CNP	bn	KLHDC7B	non_indicated
GGA2	bn	LOC202181	non_indicated
SLC1A5	bn	DPCD	non_indicated
SLC1A5	bn	TGM2	non_indicated
CYFIP1	bn	CPED1	non_indicated
RNF11	bn	SYCP3	non_indicated
RNF11	bn	KAT2B	non_indicated
RNF11	bn	FBXL4	non_indicated
RNF11	bn	YOD1	non_indicated
POR	bn	JMJD6	non_indicated
POR	bn	LRG1	non_indicated
ILF3	bn	YLPM1	non_indicated
ILF3	bn	DKC1	non_indicated
ILF3	bn	TMEM245	non_indicated
PPP4C	bn	ARPC4	non_indicated
SEPHS1	bn	RBM26-AS1	non_indicated
TGFBR2	bn	PHF2	non_indicated
UPF1	bn	DHTKD1	non_indicated
UPF1	bn	VRK3	non_indicated
KLF6	bn	MXD1	non_indicated
KLF6	bn	C10orf46	non_indicated
KLF6	bn	PHF12	non_indicated
NDUFA9	bn	AKR1A1	non_indicated
NDUFA9	bn	CCDC56	non_indicated
NDUFA9	bn	C19orf10	non_indicated
NDUFA9	bn	NOL10	non_indicated
UROD	bn	PPOX	non_indicated
UROD	bn	ST7	non_indicated
ATP5G1	bn	LOC148413	non_indicated
TCF12	bn	KLHL20	non_indicated
TCF12	bn	XPO1	non_indicated
TCF12	bn	PRMT3	non_indicated
TCF12	bn	MSANTD4	non_indicated
TCF12	bn	ATP5G3	non_indicated
HNRNPH3	bn	PIKFYVE	non_indicated
HNRNPH3	bn	C11orf30	non_indicated
HNRNPH3	bn	KIAA1737	non_indicated
HNRNPH3	bn	CHD2	non_indicated
STAT3	bn	LAMP1	non_indicated
STAT3	bn	TGOLN2	non_indicated
STAT3	bn	MAP3K5	non_indicated
STAT3	bn	RNF24	non_indicated
STAT3	bn	ACTN1	non_indicated
STAT3	bn	IQGAP1	non_indicated
FBXL5	bn	ASAP1	non_indicated
FBXL5	bn	PROK2	non_indicated
C1orf63	bn	LINC00189	non_indicated
C1orf63	bn	ATXN7	non_indicated
MAGED1	bn	RIMS3	non_indicated
MAGED1	bn	SUMF2	non_indicated
LONP1	bn	FIZ1	non_indicated
PINK1	bn	MLXIP	non_indicated
PINK1	bn	ATG9A	non_indicated
PINK1	bn	MAP1LC3B	non_indicated
PINK1	bn	MAOA	non_indicated
PINK1	bn	GFOD2	non_indicated
PINK1	bn	ZFAND3	non_indicated
PINK1	bn	GDE1	non_indicated
PINK1	bn	PNPLA2	non_indicated
STAG2	bn	EVI2A	non_indicated
STAG2	bn	RAB2A	non_indicated
STAG2	bn	KRCC1	non_indicated
SYNCRIP	bn	MYCBP2	non_indicated
SYNCRIP	bn	LUZP1	non_indicated
ABI1	bn	YTHDF3	non_indicated
ABI1	bn	GNG2	non_indicated
EHD1	bn	MIIP	non_indicated
GABARAPL2	bn	SNX3	non_indicated
GABARAPL2	bn	ZRANB1	non_indicated
AQP1	bn	BRD4	non_indicated
COL18A1	bn	SLC19A1	non_indicated
UBN1	bn	C14orf159	non_indicated
UBN1	bn	SSH2	non_indicated
UBN1	bn	FGD3	non_indicated
UBN1	bn	NCOA3	non_indicated
UBN1	bn	SNAP23	non_indicated
GLOD4	bn	PHC1	non_indicated
GBA	bn	SLC38A10	non_indicated
IFRD2	bn	ORMDL3	non_indicated
NHP2	bn	FARS2	non_indicated
NHP2	bn	TRAPPC6A	non_indicated
NHP2	bn	WBSCR22	non_indicated
NHP2	bn	LSM4	non_indicated
NHP2	bn	RMND5B	non_indicated
NHP2	bn	AES	non_indicated
NHP2	bn	C19orf53	non_indicated
NHP2	bn	CIRH1A	non_indicated
NHP2	bn	MIS18A	non_indicated
UBA3	bn	ATP2C1	non_indicated
ASPH	bn	VAPA	non_indicated
ASPH	bn	C7orf53	non_indicated
USP10	bn	CCDC126	non_indicated
CLNS1A	bn	ATXN10	non_indicated
CLNS1A	bn	NAP1L1	non_indicated
CLNS1A	bn	MKI67IP	non_indicated
AKR1C3	bn	IGFBP7	non_indicated
CYB561	bn	IL12RB2	non_indicated
GPM6B	bn	TMEM111	non_indicated
NDUFAF3	bn	PTGIR	non_indicated
NDUFAF3	bn	PRKAR1B	non_indicated
NDUFAF3	bn	PITPNM2	non_indicated
RABGGTB	bn	UPF3B	non_indicated
IRS2	bn	SAP30	non_indicated
IRS2	bn	CDK5R1	non_indicated
IRS2	bn	MDM2	non_indicated
FOS	bn	EPOR	non_indicated
PIM1	bn	ZKSCAN5	non_indicated
PIM1	bn	XPO7	non_indicated
MEF2C	bn	IRF8	non_indicated
MEF2C	bn	OPN3	non_indicated
MEF2C	bn	ZFHX3	non_indicated
EXTL3	bn	C15orf37	non_indicated
EXTL3	bn	G6PD	non_indicated
EXTL3	bn	EMR3	non_indicated
EXTL3	bn	NLRX1	non_indicated
EXTL3	bn	PANX2	non_indicated
WDR45	bn	GLUL	non_indicated
EMG1	bn	OR52K3P	non_indicated
OGT	bn	CENPC1	non_indicated
OGT	bn	HNRNPA3	non_indicated
OGT	bn	CCDC111	non_indicated
SORBS3	bn	ALDOC	non_indicated
SORBS3	bn	C11orf49	non_indicated
SMC3	bn	HNRNPR	non_indicated
SMC3	bn	SMEK1	non_indicated
NAB1	bn	FMR1	non_indicated
NAB1	bn	ZFX	non_indicated
NAB1	bn	PRDM1	non_indicated
ISCA1	bn	MSANTD3	non_indicated
ISCA1	bn	GCLC	non_indicated
ISCA1	bn	ABCC4	non_indicated
ISCA1	bn	3-Mar	non_indicated
FAM208A	bn	USPL1	non_indicated
FAM208A	bn	PDE8A	non_indicated
FAM208A	bn	PPWD1	non_indicated
FAM208A	bn	ZNF75D	non_indicated
FAM208A	bn	LNPEP	non_indicated
CDC42EP3	bn	SLCO4C1	non_indicated
PPM1B	bn	GLCCI1	non_indicated
HBS1L	bn	CLEC2D	non_indicated
POLR1C	bn	CCT3	non_indicated
POLR1C	bn	ADSL	non_indicated
POLR1C	bn	MTCP1NB	non_indicated
POLR1C	bn	ALKBH2	non_indicated
PLAGL1	bn	HYMAI	non_indicated
PLAGL1	bn	RERE	non_indicated
ADCY3	bn	CENPO	non_indicated
PRKRIR	bn	ERLEC1	non_indicated
PRKRIR	bn	ZNF614	non_indicated
NOP16	bn	HCST	non_indicated
PSIP1	bn	FOXO1	non_indicated
PSIP1	bn	SMC5	non_indicated
PSIP1	bn	CNST	non_indicated
PSIP1	bn	ZCCHC7	non_indicated
PSIP1	bn	LOC653501	non_indicated
PSIP1	bn	NPHP3	non_indicated
SIAH2	bn	ACHE	non_indicated
SIAH2	bn	MAP2K3	non_indicated
SIAH2	bn	PBX1	non_indicated
SIAH2	bn	TFDP1	non_indicated
SIAH2	bn	NFIA	non_indicated
MAF	bn	ELOVL4	non_indicated
MED21	bn	FBXO8	non_indicated
MED21	bn	FAM107B	non_indicated
MED21	bn	ARIH2	non_indicated
EPHX2	bn	GAL3ST4	non_indicated
EPHX2	bn	TSPY26P	non_indicated
ANXA3	bn	LMNB1	non_indicated
ANXA3	bn	MMADHC	non_indicated
ANXA3	bn	CYSTM1	non_indicated
ANXA3	bn	ALDH1A2	non_indicated
FAM190B	bn	APPL1	non_indicated
DDIT3	bn	CASP8	non_indicated
DPM2	bn	RAD23A	non_indicated
DPM2	bn	IGF2	non_indicated
DPM2	bn	WDR45	non_indicated
DPM2	bn	FZR1	non_indicated
DPM2	bn	PDK2	non_indicated
DPM2	bn	TOLLIP	non_indicated
DPM2	bn	MCOLN1	non_indicated
DPM2	bn	MAF1	non_indicated
DPM2	bn	TMEM86B	non_indicated
DPM2	bn	PPP2R5B	non_indicated
ME2	bn	HHEX	non_indicated
TRAPPC10	bn	LOC284926	non_indicated
IFI35	bn	BST2	non_indicated
IFI35	bn	FBXO6	non_indicated
IFI35	bn	RNF213	non_indicated
BTAF1	bn	ZBED5	non_indicated
BTAF1	bn	ZNF138	non_indicated
PHKA2	bn	MUSTN1	non_indicated
SYNE1	bn	SYNE2	non_indicated
SYNE1	bn	PTPN22	non_indicated
DUSP5	bn	L3MBTL4	non_indicated
ENTPD1	bn	LOC100507404	non_indicated
TMX1	bn	NEK4	non_indicated
TMX1	bn	COMMD10	non_indicated
TMX1	bn	PLDN	non_indicated
SNRK	bn	STK17A	non_indicated
SNRK	bn	GRAMD1C	non_indicated
SNRK	bn	METTL4	non_indicated
SNRK	bn	PPP2R2D	non_indicated
SNRK	bn	HEATR5A	non_indicated
SNRK	bn	PWWP2A	non_indicated
SNRK	bn	LOC286052	non_indicated
UTP3	bn	LAIR1	non_indicated
UTP3	bn	NOP14-AS1	non_indicated
TNFSF12	bn	ITSN1	non_indicated
CDR2	bn	MLLT11	non_indicated
BAIAP2	bn	FLJ90757	non_indicated
PLEKHB1	bn	GPA33	non_indicated
PLEKHB1	bn	NOSIP	non_indicated
PLEKHB1	bn	TCEA3	non_indicated
PLEKHB1	bn	RNF157	non_indicated
CFLAR	bn	CD97	non_indicated
CFLAR	bn	FPR1	non_indicated
DPAGT1	bn	RRN3P2	non_indicated
SMYD5	bn	MPI	non_indicated
SMYD5	bn	LSR	non_indicated
SMYD5	bn	ZNF506	non_indicated
SMYD5	bn	AP4S1	non_indicated
SMYD5	bn	PCNXL2	non_indicated
HDGFRP3	bn	MERTK	non_indicated
HDGFRP3	bn	TM6SF1	non_indicated
HDGFRP3	bn	MBOAT1	non_indicated
HDGFRP3	bn	CNEP1R1	non_indicated
APOL1	bn	SECTM1	non_indicated
APOL1	bn	AFF1	non_indicated
INSIG2	bn	MBNL1	non_indicated
INSIG2	bn	PTBP2	non_indicated
ACOX1	bn	GBE1	non_indicated
ACOX1	bn	SIRPB1	non_indicated
ACOX1	bn	MANSC1	non_indicated
GATA3	bn	EPHA4	non_indicated
TST	bn	SPINT1	non_indicated
MCCC2	bn	TP53	non_indicated
MCCC2	bn	ZMYM3	non_indicated
OSBPL3	bn	MACF1	non_indicated
OSBPL3	bn	STX2	non_indicated
OSBPL3	bn	SKA2	non_indicated
OSBPL3	bn	NIPA1	non_indicated
NXT2	bn	RSL24D1	non_indicated
KIAA0947	bn	MPHOSPH6	non_indicated
KIAA0947	bn	YTHDC2	non_indicated
KIAA0947	bn	VPS13A	non_indicated
KIAA0947	bn	FAM208B	non_indicated
KIAA0947	bn	NUP107	non_indicated
CHUK	bn	PTPN12	non_indicated
CHUK	bn	KPNA1	non_indicated
CHUK	bn	BAZ2B	non_indicated
CHUK	bn	RP2	non_indicated
CHUK	bn	SERINC1	non_indicated
CHUK	bn	TMEM30A	non_indicated
CHUK	bn	OSBPL11	non_indicated
CHUK	bn	GALNT7	non_indicated
CHUK	bn	SNX6	non_indicated
CHUK	bn	DCTN4	non_indicated
CHUK	bn	SAMD8	non_indicated
CHUK	bn	IPMK	non_indicated
CRY1	bn	ZKSCAN3	non_indicated
CBLB	bn	UNG	non_indicated
CBLB	bn	COQ10A	non_indicated
RIN2	bn	TLR7	non_indicated
RIN2	bn	SETD7	non_indicated
FBP1	bn	PALLD	non_indicated
FBP1	bn	SOX4	non_indicated
FBP1	bn	EPHX1	non_indicated
FBP1	bn	TRPM4	non_indicated
GATA2	bn	ENPP3	non_indicated
UTP20	bn	CBX5	non_indicated
SPAST	bn	OGFRL1	non_indicated
SPAST	bn	EXOC8	non_indicated
CD24	bn	MS4A3	non_indicated
CD24	bn	BCL2L15	non_indicated
RRM2	bn	BIRC5	non_indicated
RRM2	bn	CCNB2	non_indicated
RRM2	bn	RAD51	non_indicated
RRM2	bn	CENPF	non_indicated
RRM2	bn	HIST1H3A	non_indicated
RRM2	bn	TPX2	non_indicated
RRM2	bn	CCNB1	non_indicated
RRM2	bn	CEP55	non_indicated
RRM2	bn	KIF18B	non_indicated
PHTF2	bn	SENP7	non_indicated
CORO2B	bn	LOC100506258	non_indicated
NPAT	bn	MSH2	non_indicated
NFIX	bn	PDZK1IP1	non_indicated
NFIX	bn	PSMF1	non_indicated
NFIX	bn	BLVRB	non_indicated
NFIX	bn	CAPN5	non_indicated
NFIX	bn	CARM1	non_indicated
NFIX	bn	CDC27	non_indicated
NFIX	bn	ELOF1	non_indicated
NFIX	bn	FAHD1	non_indicated
NFIX	bn	SLC6A10P	non_indicated
NFIX	bn	YPEL4	non_indicated
HABP4	bn	LOC728769	non_indicated
BOLA2	bn	LOC100507286	non_indicated
CDC42EP2	bn	NINJ1	non_indicated
CDC42EP2	bn	C15orf39	non_indicated
MPPE1	bn	EFHC1	non_indicated
METAP2	bn	ARID5B	non_indicated
METAP2	bn	PAK1IP1	non_indicated
SLC35A3	bn	SNRPN	non_indicated
SLC35A3	bn	ZNF91	non_indicated
SLC35A3	bn	REPS1	non_indicated
SLC35A3	bn	KLHL5	non_indicated
SLC35A3	bn	PPM1K	non_indicated
SLC4A7	bn	CASK	non_indicated
SEC31B	bn	LOC692247	non_indicated
SEC31B	bn	SLC26A11	non_indicated
TSPAN5	bn	TESC	non_indicated
TSPAN5	bn	DCAF6	non_indicated
FUT4	bn	FAM46A	non_indicated
ITSN2	bn	SENP6	non_indicated
ITSN2	bn	MFN1	non_indicated
ATR	bn	LOC100506030	non_indicated
ATR	bn	RAD50	non_indicated
ATR	bn	MIOS	non_indicated
ATR	bn	MTERFD1	non_indicated
ATR	bn	TTC17	non_indicated
ATR	bn	UTP15	non_indicated
ATR	bn	LOC100506538	non_indicated
ATR	bn	ZNF234	non_indicated
FBXL4	bn	LOC100507213	non_indicated
STAT1	bn	POLB	non_indicated
BUB3	bn	PLCXD2	non_indicated
KDM4C	bn	TARBP1	non_indicated
KDM4C	bn	ABCB7	non_indicated
KDM4C	bn	TGFBRAP1	non_indicated
KDM4C	bn	ZNF615	non_indicated
ZNF268	bn	TMTC3	non_indicated
ABCB1	bn	TIMELESS	non_indicated
ABHD14A	bn	LIME1	non_indicated
MALT1	bn	RALGAPA1	non_indicated
MALT1	bn	DNAJC24	non_indicated
MALT1	bn	DDX20	non_indicated
MALT1	bn	ZNF75A	non_indicated
MALT1	bn	IQCH-AS1	non_indicated
APEX1	bn	NXT1	non_indicated
APEX1	bn	WDR70	non_indicated
CD247	bn	IL2RB	non_indicated
CD247	bn	NCR3	non_indicated
PRKCQ	bn	MDC1	non_indicated
PRKCQ	bn	ORC5	non_indicated
PRKCQ	bn	INPP4B	non_indicated
PRKCQ	bn	SKAP1	non_indicated
PRKCQ	bn	STAT4	non_indicated
PRKCQ	bn	PRKCH	non_indicated
PRKCQ	bn	C2orf44	non_indicated
PRKCQ	bn	LIMA1	non_indicated
PRKCQ	bn	MIR3929	non_indicated
LYL1	bn	ECSIT	non_indicated
LYL1	bn	POLL	non_indicated
IDH2	bn	APOBEC3F	non_indicated
AGER	bn	UBXN1	non_indicated
AGER	bn	ERVK3-2	non_indicated
TPSAB1	bn	TPSB2	non_indicated
NLRP1	bn	LOC100506777	non_indicated
NLRP1	bn	AGAP11	non_indicated
NLRP1	bn	AGAP10	non_indicated
NLRP1	bn	NUDT5	non_indicated
NLRP1	bn	PLK1S1	non_indicated
ARPC4-TTLL3	bn	EFEMP2	non_indicated
LILRB4	bn	SNX21	non_indicated
LILRB4	bn	SMAD1	non_indicated
LILRB4	bn	FXYD6	non_indicated
LILRB4	bn	ADAP2	non_indicated
GZMB	bn	CLIC3	non_indicated
TLR5	bn	CST7	non_indicated
TLR5	bn	GAS7	non_indicated
TLR5	bn	WDFY3	non_indicated
TLR5	bn	LOC100505702	non_indicated
TLR5	bn	LOC100134822	non_indicated
PTPRJ	bn	NHSL1	non_indicated
MTCP1NB	bn	UFSP2	non_indicated
TFR2	bn	HPS1	non_indicated
TFR2	bn	CCDC90A	non_indicated
TFR2	bn	PRDX2	non_indicated
CAMP	bn	DNAH10	non_indicated
SYN2	bn	LOC100506870	non_indicated
MS4A3	bn	MYB	non_indicated
ZFAND5	bn	CEL	non_indicated
ZFAND5	bn	CNOT6	non_indicated
ZFAND5	bn	KDM1B	non_indicated
TRIOBP	bn	LZTFL1	non_indicated
GPR18	bn	CTAG2	non_indicated
KLRG1	bn	LOC387895	non_indicated
LILRA4	bn	CUX2	non_indicated
LILRA4	bn	SLC12A3	non_indicated
LILRA4	bn	PLD4	non_indicated
YWHAE	bn	SDHC	non_indicated
GZMH	bn	MYO6	non_indicated
GZMH	bn	CD8A	non_indicated
GZMH	bn	CCR5	non_indicated
GZMH	bn	KIAA1671	non_indicated
GZMH	bn	ZNF683	non_indicated
GZMH	bn	JAKMIP1	non_indicated
HSPA8	bn	CXorf26	non_indicated
CLK4	bn	ZNF354A	non_indicated
CLK4	bn	PIAS2	non_indicated
BCL11A	bn	MOB3B	non_indicated
NPRL2	bn	LOC100505746	non_indicated
NPRL2	bn	SLC23A3	non_indicated
NPRL2	bn	LYG1	non_indicated
SLC11A1	bn	DHRSX	non_indicated
RHD	bn	SDHD	non_indicated
RHD	bn	CNRIP1	non_indicated
GATA1	bn	ODC1	non_indicated
GATA1	bn	HAGH	non_indicated
GATA1	bn	2-Mar	non_indicated
GATA1	bn	ST6GALNAC4	non_indicated
GATA1	bn	ESPN	non_indicated
P2RX5	bn	STAG3	non_indicated
P2RX5	bn	GPM6A	non_indicated
RORA	bn	PTCH1	non_indicated
RORA	bn	CAMK2N1	non_indicated
LOC254896	bn	NECAB2	non_indicated
CLTC	bn	TXNL1	non_indicated
CLTC	bn	ZNF814	non_indicated
C14orf2	bn	CSTA	non_indicated
BIRC3	bn	KIAA1407	non_indicated
CCL23	bn	CEBPE	non_indicated
CCL23	bn	SLC7A8	non_indicated
CCL23	bn	LGALS12	non_indicated
SIGLEC9	bn	NOL3	non_indicated
GBAP1	bn	GBA	non_indicated
GBAP1	bn	TP53I3	non_indicated
GBAP1	bn	DNAJC5	non_indicated
MAGT1	bn	INSIG1	non_indicated
KLRD1	bn	CCL5	non_indicated
KLRD1	bn	CCL4	non_indicated
TP53I3	bn	ZNF626	non_indicated
SEC31A	bn	NUP93	non_indicated
SEC31A	bn	RPS2P45	non_indicated
SEC31A	bn	VDAC1	non_indicated
SEC31A	bn	SNX24	non_indicated
UBXN1	bn	CHKB-CPT1B	non_indicated
UBXN1	bn	MARS	non_indicated
UBXN1	bn	CNOT3	non_indicated
SNX3	bn	STOM	non_indicated
SNX3	bn	DNAJA2	non_indicated
SNX3	bn	METTL9	non_indicated
SNX3	bn	UBE2F	non_indicated
RGPD3	bn	RGPD1	non_indicated
USP15	bn	FAS	non_indicated
CFDP1	bn	LOC142937	non_indicated
CFDP1	bn	LOC100131541	non_indicated
CFDP1	bn	ZNF611	non_indicated
CFDP1	bn	LOC100289058	non_indicated
CFDP1	bn	RNGTT	non_indicated
CFDP1	bn	ATF7IP	non_indicated
CFDP1	bn	CINP	non_indicated
EPB42	bn	TSPAN5	non_indicated
EPB42	bn	KLF1	non_indicated
EPB42	bn	FAM117A	non_indicated
EPB42	bn	RANBP10	non_indicated
FPR2	bn	RC3H1	non_indicated
TIMM8A	bn	LINC00265	non_indicated
TIMM8A	bn	ANKRD28	non_indicated
TIMM8A	bn	RECQL5	non_indicated
TIMM8A	bn	CCRL1	non_indicated
TIMM8A	bn	SPTLC3	non_indicated
PEBP1	bn	NFX1	non_indicated
PEBP1	bn	HABP4	non_indicated
PEBP1	bn	SRPRB	non_indicated
PEBP1	bn	ZNF544	non_indicated
PEBP1	bn	CEP72	non_indicated
PEBP1	bn	SERF1A	non_indicated
PEBP1	bn	C3orf26	non_indicated
PEBP1	bn	DOCK9-AS2	non_indicated
FASLG	bn	CX3CR1	non_indicated
FASLG	bn	ADRB2	non_indicated
KIR2DL1	bn	KIR2DL3	non_indicated
KIR2DL1	bn	KIR3DL1	non_indicated
PDCD10	bn	TAX1BP1	non_indicated
GSTM4	bn	GSTM2	non_indicated
GSTM4	bn	GSTM1	non_indicated
CD44	bn	ADCY3	non_indicated
CD44	bn	ENO1	non_indicated
CD44	bn	GLTP	non_indicated
CAPN3	bn	TSHR	non_indicated
AKAP9	bn	TARDBP	non_indicated
IBTK	bn	ZMYM4	non_indicated
IBTK	bn	USP24	non_indicated
IBTK	bn	CCAR1	non_indicated
IBTK	bn	ATAD2	non_indicated
IBTK	bn	LOC389458	non_indicated
IBTK	bn	HELQ	non_indicated
IBTK	bn	ALKBH8	non_indicated
TRAC	bn	LETM1	non_indicated
HLA-DRA	bn	CLEC10A	non_indicated
TPM1	bn	HIST1H2AG	non_indicated
TPM1	bn	HRASLS	non_indicated
GRB10	bn	ELMO2	non_indicated
LAT	bn	LCK	non_indicated
LAT	bn	CD6	non_indicated
LAT	bn	UBASH3A	non_indicated
LAT	bn	IGSF8	non_indicated
LAT	bn	CCDC64	non_indicated
LAT	bn	LOC254559	non_indicated
PML	bn	ISG20	non_indicated
PML	bn	ZBP1	non_indicated
PML	bn	GRAMD1B	non_indicated
SLC6A6	bn	PITPNA	non_indicated
CROCCP2	bn	NBPF1	non_indicated
GAS7	bn	C1orf192	non_indicated
LILRA2	bn	DGKG	non_indicated
LILRA2	bn	LILRA1	non_indicated
NFATC1	bn	NDRG2	non_indicated
NFATC1	bn	FBXO16	non_indicated
JAK3	bn	INSL3	non_indicated
ACSL6	bn	TSPAN7	non_indicated
GYG1	bn	PFKFB3	non_indicated
GYG1	bn	SLC2A3	non_indicated
GYG1	bn	IL4R	non_indicated
GYG1	bn	TBC1D8	non_indicated
GYG1	bn	NR2E1	non_indicated
GYG1	bn	ATP9A	non_indicated
GYG1	bn	RSBN1	non_indicated
GYG1	bn	GPR84	non_indicated
GYG1	bn	H6PD	non_indicated
GYG1	bn	GPR157	non_indicated
GYG1	bn	C19orf59	non_indicated
UBE3A	bn	CWC27	non_indicated
UBE3A	bn	TPP2	non_indicated
UBE3A	bn	DDX21	non_indicated
UBE3A	bn	G2E3	non_indicated
UBE3A	bn	ZNF800	non_indicated
FLOT2	bn	PHF21A	non_indicated
FLOT2	bn	ECE1	non_indicated
FLOT2	bn	LILRA6	non_indicated
FLOT2	bn	POR	non_indicated
FLOT2	bn	SYN2	non_indicated
FLOT2	bn	C16orf57	non_indicated
FLOT2	bn	ROPN1L	non_indicated
FLOT2	bn	SIRPD	non_indicated
FLOT2	bn	SHROOM4	non_indicated
ITK	bn	HSF2	non_indicated
POU4F1	bn	PTGER3	non_indicated
POU4F1	bn	WNT6	non_indicated
CASP1	bn	CARD16	non_indicated
KIR2DL2	bn	KIR2DS5	non_indicated
KIR2DL2	bn	KIR2DL1	non_indicated
KIR2DL2	bn	KIR2DL4	non_indicated
MT1P2	bn	MT1X	non_indicated
MT1P2	bn	MT2A	non_indicated
MT1P2	bn	CLN8	non_indicated
