source	interaction_type	target	status
Contig48076_RC	BN	NAP1L2	non_indicated
Contig48076_RC	BN	REEP1	non_indicated
USH1C	BN	C2orf40	non_indicated
VSIG4	BN	CD33	non_indicated
VSIG4	BN	CD163	non_indicated
HSD17B6	BN	SPON1	non_indicated
KCNJ15	BN	GPR109A	non_indicated
GPC5	BN	CPE	non_indicated
GPC5	BN	CHRDL1	non_indicated
GPC5	BN	SLC1A2	non_indicated
NFE2L2	BN	BAZ1A	non_indicated
NFE2L2	BN	ABHD5	non_indicated
NFE2L2	BN	ZC3HAV1	non_indicated
NFE2L2	BN	FBXO30	non_indicated
NFE2L2	BN	TIPARP	non_indicated
NFE2L2	BN	NEDD1	non_indicated
UNC5C	BN	HSS00327746	non_indicated
NEFL	BN	HN1	non_indicated
NEFL	BN	TBC1D7	non_indicated
NEFL	BN	NM_014392	non_indicated
NEFL	BN	ATP6V1B2	non_indicated
NEFL	BN	NEF3	non_indicated
NEFL	BN	LGALS8	non_indicated
C1orf95	BN	ARMC3	non_indicated
BIRC5	BN	CEP55	non_indicated
B3GNT1	BN	PEX11B	non_indicated
B3GNT1	BN	DDX24	non_indicated
CHST7	BN	CA12	non_indicated
LTBP2	BN	IGF2	non_indicated
LTBP2	BN	PCDH12	non_indicated
LTBP2	BN	FAM20A	non_indicated
NPTN	BN	NRXN1	non_indicated
NPTN	BN	ENC1	non_indicated
NPTN	BN	BTBD10	non_indicated
NPTN	BN	HS6ST3	non_indicated
NPTN	BN	FBXO34	non_indicated
NPTN	BN	RFK	non_indicated
AKR1C1	BN	AKR1C3	non_indicated
TUBB4	BN	TUBB2A	non_indicated
QPCT	BN	SEC23A	non_indicated
QPCT	BN	ARL15	non_indicated
Contig36928	BN	Contig24594_RC	non_indicated
AASS	BN	RP11-50D16.3	non_indicated
AASS	BN	AK023302	non_indicated
AASS	BN	AL355689	non_indicated
NDRG1	BN	ABCA8	non_indicated
CHGB	BN	AK002107	non_indicated
CHGB	BN	GPR158	non_indicated
CHGB	BN	PCP4	non_indicated
CHGB	BN	NELL1	non_indicated
CHGB	BN	Contig23881_RC	non_indicated
CHGB	BN	STAMBPL1	non_indicated
CHGB	BN	NOTCH1	non_indicated
AF052120	BN	hCT1970924.1	non_indicated
EDIL3	BN	CHN2	non_indicated
MERTK	BN	ENST00000289164	non_indicated
HSPD1	BN	XPO1	non_indicated
GCLM	BN	TXNRD1	non_indicated
GCLM	BN	GNA14	non_indicated
GCLM	BN	SPAG1	non_indicated
GCLM	BN	ENST00000296660	non_indicated
GCLM	BN	NRAS	RASopathy_gene
NGFR	BN	NPTX2	non_indicated
ALAS1	BN	FDPS	non_indicated
RP5-1054A22.3	BN	hCT1971143.1	non_indicated
PCSK6	BN	C1orf133	non_indicated
PCSK6	BN	AK022245	non_indicated
CLIC1	BN	HLA-B	non_indicated
CLIC1	BN	PRG1	non_indicated
CLIC1	BN	SQRDL	non_indicated
CLIC1	BN	CASP4	non_indicated
CLIC1	BN	TUBB6	non_indicated
Contig47381_RC	BN	Contig20953_RC	non_indicated
Contig47381_RC	BN	P4HA1	non_indicated
KCNS2	BN	FAM84A	non_indicated
KCNS2	BN	FAM87A	non_indicated
CLK1	BN	Contig67249_RC	non_indicated
CLK1	BN	AK027219	non_indicated
Contig9714_RC	BN	PSORS1C2	non_indicated
Contig9714_RC	BN	BHLHB4	non_indicated
Contig26388_RC	BN	AP1S2	non_indicated
PYGM	BN	AK026818	non_indicated
CLSTN1	BN	HSP90AB1	non_indicated
CLSTN1	BN	GNAS	non_indicated
CLSTN1	BN	THY1	non_indicated
COL9A1	BN	PDGFRA	non_indicated
COL9A1	BN	MYT1	non_indicated
Contig32577_RC	BN	KCNQ1OT1	non_indicated
CPNE6	BN	ABAT	non_indicated
CPNE6	BN	KCNIP1	non_indicated
CPNE6	BN	Contig12648_RC	non_indicated
CPNE6	BN	DMGDH	non_indicated
CPNE6	BN	RP13-102H20.1	non_indicated
Contig31208_RC	BN	SREBF2	non_indicated
Contig31208_RC	BN	HSS00045980	non_indicated
MTTP	BN	SERPINI2	non_indicated
SH3BP2	BN	STEAP3	non_indicated
SH3BP2	BN	TK1	non_indicated
STAT4	BN	AF052115	non_indicated
STAT4	BN	AK094779	non_indicated
STAT4	BN	HSS00247561	non_indicated
STAT4	BN	hCT2250864	non_indicated
STAT4	BN	HAR1A	non_indicated
NM_006695	BN	KCNQ2	non_indicated
NM_006695	BN	PDE2A	non_indicated
NM_006695	BN	Contig48806_RC	non_indicated
NM_006695	BN	JPH3	non_indicated
NM_006695	BN	BC037800	non_indicated
NM_006695	BN	THY1	non_indicated
LY96	BN	TNFSF13B	non_indicated
LY96	BN	PLA2G4A	non_indicated
STAR	BN	C9orf91	non_indicated
LRP4	BN	EMX2	non_indicated
LRP4	BN	HSS00347162	non_indicated
TRMT5	BN	Contig47297_RC	non_indicated
TRMT5	BN	HMGN2	non_indicated
TRMT5	BN	DIRC2	non_indicated
TRMT5	BN	NRIP2	non_indicated
TRMT5	BN	hCT2271356	non_indicated
CD24	BN	AK095208	non_indicated
FAM105A	BN	CD302	non_indicated
FAM105A	BN	Contig66615_RC	non_indicated
FAM105A	BN	CLEC7A	non_indicated
Contig23475_RC	BN	ZNF658	non_indicated
CNKSR2	BN	Contig42297_RC	non_indicated
CNKSR2	BN	C1orf173	non_indicated
CNKSR2	BN	SLC4A8	non_indicated
CNKSR2	BN	BC022493	non_indicated
Contig45834_RC	BN	NIT2	non_indicated
Contig45834_RC	BN	DOCK7	non_indicated
Contig45834_RC	BN	FAM118A	non_indicated
Contig45834_RC	BN	TMBIM4	non_indicated
SSPN	BN	Contig56513_RC	non_indicated
SSPN	BN	PON2	non_indicated
SSPN	BN	PFKFB2	non_indicated
SSPN	BN	AGXT2L1	non_indicated
LIG4	BN	RAPGEF4	non_indicated
GYG2	BN	AQP1	non_indicated
GYG2	BN	MAOB	non_indicated
INPP5F	BN	PLCXD3	non_indicated
HMGN2	BN	CMTM5	non_indicated
HMGN2	BN	HEXIM1	non_indicated
HMGN2	BN	PFKP	non_indicated
ERBB2IP	BN	MAP4K4	non_indicated
AF035318	BN	Contig39408_RC	non_indicated
AF035318	BN	SFRS5	non_indicated
AF035318	BN	AF264622	non_indicated
AF035318	BN	AK024580	non_indicated
AF035318	BN	AF052176	non_indicated
Contig47405_RC	BN	NPTX1	non_indicated
Contig47405_RC	BN	HS3ST2	non_indicated
Contig47405_RC	BN	LMO1	non_indicated
Contig47405_RC	BN	NM_020927	non_indicated
LGMN	BN	XM_172410	non_indicated
NM_018215	BN	B3GNT1	non_indicated
NM_018215	BN	Contig14796_RC	non_indicated
NM_018215	BN	AB051511	non_indicated
Contig37371_RC	BN	CTDSP1	non_indicated
Contig37371_RC	BN	Contig55201_RC	non_indicated
Contig37371_RC	BN	AL109678	non_indicated
Contig37371_RC	BN	FAM13A1	non_indicated
Contig37371_RC	BN	RFPL3S	non_indicated
Contig37371_RC	BN	ZNF452	non_indicated
Contig37371_RC	BN	ZNF702	non_indicated
MYO15A	BN	PRRT2	non_indicated
MYO15A	BN	NM_139282	non_indicated
TGFBR3	BN	TNFRSF11B	non_indicated
TGFBR3	BN	ADAM12	non_indicated
TGFBR3	BN	ADORA2B	non_indicated
TGFBR3	BN	SYTL4	non_indicated
TGFBR3	BN	HSS00262491	non_indicated
ORC6L	BN	PRC1	non_indicated
DDIT4	BN	F5	non_indicated
Contig43664_RC	BN	BC020738	non_indicated
Contig43664_RC	BN	hCT2321309	non_indicated
EMID2	BN	B3GNT4	non_indicated
EMID2	BN	BC037880	non_indicated
STYK1	BN	KIAA1622	non_indicated
SYN2	BN	Contig48076_RC	non_indicated
SYN2	BN	CCK	non_indicated
SYN2	BN	MYO5A	non_indicated
SYN2	BN	CAMKV	non_indicated
SYN2	BN	PRKCH	non_indicated
SYN2	BN	C1orf115	non_indicated
SYN2	BN	NAPB	non_indicated
SYN2	BN	OPCML	non_indicated
SYN2	BN	UBE2E2	non_indicated
LRRC17	BN	CYSLTR1	non_indicated
LRRC17	BN	DCDC2	non_indicated
LRRC17	BN	ADAMTS5	non_indicated
LRRC17	BN	RAB7B	non_indicated
AL157466	BN	AF088024	non_indicated
AL157466	BN	HSS00344378	non_indicated
GRB14	BN	AK000957	non_indicated
PPFIA2	BN	NOL4	non_indicated
PPFIA2	BN	NLK	non_indicated
Contig37978_RC	BN	Contig58042_RC	non_indicated
Contig37978_RC	BN	HOOK1	non_indicated
Contig37978_RC	BN	AF038201	non_indicated
Contig37978_RC	BN	LHFPL5	non_indicated
HIP1	BN	OLIG1	non_indicated
HIP1	BN	CHD7	non_indicated
HIP1	BN	PAQR8	non_indicated
HIP1	BN	C10orf56	non_indicated
Contig47879_RC	BN	LGI2	non_indicated
Contig47879_RC	BN	HSS00334772	non_indicated
RHBDD2	BN	PLD3	non_indicated
RHBDD2	BN	ENST00000294482	non_indicated
RHBDD2	BN	PIP5K2B	non_indicated
CPOX	BN	TMEM16D	non_indicated
Contig4595	BN	ADAMTS1	non_indicated
FGF14	BN	C9orf4	non_indicated
FGF14	BN	GNG2	non_indicated
FGF14	BN	PPM1E	non_indicated
FGF14	BN	HIVEP2	non_indicated
FGF14	BN	HTR5A	non_indicated
FGF14	BN	OPN3	non_indicated
FGF14	BN	PKIB	non_indicated
FGF14	BN	CADPS2	non_indicated
FGF14	BN	JPH1	non_indicated
FGF14	BN	AKT3	non_indicated
FGF14	BN	hCT1825787.2	non_indicated
GLCCI1	BN	Contig37540	non_indicated
GLCCI1	BN	Contig31587_RC	non_indicated
GLCCI1	BN	GOLGA1	non_indicated
GLCCI1	BN	HSS00212150	non_indicated
GLCCI1	BN	AK090904	non_indicated
LPP	BN	AK024198	non_indicated
BAZ1A	BN	AK021572	non_indicated
BAZ1A	BN	AK024385	non_indicated
BAZ1A	BN	ELF1	non_indicated
BAZ1A	BN	AF085832	non_indicated
ADORA2A	BN	Contig56093_RC	non_indicated
ADORA2A	BN	CENPE	non_indicated
SPATA13	BN	SPP1	non_indicated
SPATA13	BN	ZNF217	non_indicated
SPATA13	BN	TJP2	non_indicated
SPATA13	BN	ACSL1	non_indicated
SPATA13	BN	RP4-747L4.3	non_indicated
SPATA13	BN	AL832253	non_indicated
Contig42274_RC	BN	PCP4	non_indicated
Contig42274_RC	BN	ENTPD3	non_indicated
Contig41850_RC	BN	Contig38542_RC	non_indicated
Contig41850_RC	BN	Contig52635_RC	non_indicated
Contig41850_RC	BN	hCT1769654	non_indicated
KIAA1949	BN	SH3TC1	non_indicated
KIAA1949	BN	HLX1	non_indicated
KIAA1949	BN	PPP1R14BP1	non_indicated
KIAA1949	BN	TNFRSF10B	non_indicated
MAOB	BN	DPYSL2	non_indicated
MAOB	BN	CD99	non_indicated
MAOB	BN	AF143880	non_indicated
RCN2	BN	HDAC7A	non_indicated
ANKRD9	BN	TRAPPC2L	non_indicated
TUSC3	BN	B3GALNT1	non_indicated
CCK	BN	KIF3C	non_indicated
CCK	BN	AL359605	non_indicated
CCK	BN	AL355699	non_indicated
DNAJC3	BN	LRRIQ1	non_indicated
AL117605	BN	SPTBN1	non_indicated
CYBA	BN	ARPC1B	non_indicated
CYBA	BN	PYCARD	non_indicated
CD59	BN	FAM70B	non_indicated
CD59	BN	ANGPT2	non_indicated
CD59	BN	MCPH1	non_indicated
CD59	BN	ATOH8	non_indicated
CD59	BN	GJA4	non_indicated
CD59	BN	C1orf90	non_indicated
CD59	BN	IL15RA	non_indicated
CD59	BN	AK097571	non_indicated
CD59	BN	HSS00046440	non_indicated
CD59	BN	MT1L	non_indicated
IMPG1	BN	DGCR9	non_indicated
IMPG1	BN	AF339815	non_indicated
IMPG1	BN	HSS00104477	non_indicated
SLC6A17	BN	FOSB	non_indicated
SLC6A17	BN	LRFN5	non_indicated
SLC35F1	BN	GALNT14	non_indicated
SLC35F1	BN	CSPG5	non_indicated
SLC35F1	BN	L31955	non_indicated
LAMP2	BN	FAM84B	non_indicated
LAMP2	BN	DIP2B	non_indicated
LAMP2	BN	Contig54076_RC	non_indicated
LAMP2	BN	ERBB2IP	non_indicated
LAMP2	BN	SGK	non_indicated
LAMP2	BN	C1QTNF3	non_indicated
LAMP2	BN	RHOU	non_indicated
LAMP2	BN	KIAA1900	non_indicated
LAMP2	BN	CLDND1	non_indicated
NR4A1	BN	CYR61	non_indicated
AK001099	BN	FAM46A	non_indicated
AK001099	BN	LEPR	non_indicated
AK001099	BN	HSS00001419	non_indicated
RNASET2	BN	ADORA3	non_indicated
RNASET2	BN	hCT2270866	non_indicated
FADS2	BN	C20orf58	non_indicated
SLC15A3	BN	SLCO2B1	non_indicated
SLC15A3	BN	BC073889	non_indicated
CIDEA	BN	ROPN1L	non_indicated
CIDEA	BN	XM_209601	non_indicated
NEF3	BN	SNCG	non_indicated
NEF3	BN	DSCR1L1	non_indicated
NEF3	BN	NEFH	non_indicated
NEF3	BN	EPDR1	non_indicated
NNMT	BN	CCL14	non_indicated
ACTR3B	BN	SLITRK5	non_indicated
ACTR3B	BN	Contig33654_RC	non_indicated
ACTR3B	BN	STYK1	non_indicated
ACTR3B	BN	DBC1	non_indicated
ACTR3B	BN	TMEM132D	non_indicated
ACTR3B	BN	FHOD3	non_indicated
TNFAIP8	BN	ARHGAP29	non_indicated
TNFAIP8	BN	ARHGAP18	non_indicated
TNFAIP8	BN	SLFN11	non_indicated
TNFAIP8	BN	IER3	non_indicated
PLEKHB1	BN	PHGDH	non_indicated
PLEKHB1	BN	HSS00266793	non_indicated
GIMAP4	BN	GIMAP5	non_indicated
GIMAP4	BN	FLI1	non_indicated
GIMAP4	BN	GIMAP6	non_indicated
GIMAP4	BN	GIMAP8	non_indicated
GIMAP4	BN	EVI1	non_indicated
GIMAP4	BN	GIMAP2	non_indicated
GIMAP4	BN	GIMAP7	non_indicated
RABGAP1L	BN	RAPGEF2	non_indicated
RABGAP1L	BN	SLC35F1	non_indicated
GLI3	BN	BCAN	non_indicated
ME3	BN	CHCHD6	non_indicated
Contig45618_RC	BN	MAP2	non_indicated
AL109678	BN	Contig31335_RC	non_indicated
NM_021039	BN	CYBA	non_indicated
Contig23804_RC	BN	PLK4	non_indicated
Contig23804_RC	BN	RYBP	non_indicated
Contig23804_RC	BN	SPTLC1	non_indicated
PCOLCE	BN	TP53I11	non_indicated
PCOLCE	BN	TSPAN4	non_indicated
PCOLCE	BN	FZD2	non_indicated
PCOLCE	BN	MDK	non_indicated
PTPRB	BN	ABCB1	non_indicated
GABRA1	BN	Contig32123_RC	non_indicated
GABRA1	BN	Contig11666_RC	non_indicated
GABRA1	BN	FRMPD4	non_indicated
GABRA1	BN	CLCN4	non_indicated
GABRA1	BN	RGS7	non_indicated
PDLIM7	BN	HSD17B2	non_indicated
Contig50520_RC	BN	AL049990	non_indicated
KIAA1107	BN	EFCBP1	non_indicated
SYT1	BN	TBC1D9	non_indicated
SYT1	BN	CLGN	non_indicated
SYT1	BN	KNS2	non_indicated
SYT1	BN	ENST00000285289	non_indicated
SYT1	BN	KCNIP4	non_indicated
SYT1	BN	NM_017694	non_indicated
SYT1	BN	TBR1	non_indicated
SYT1	BN	SCN3B	non_indicated
SYT1	BN	TCEAL6	non_indicated
HSD17B1	BN	Contig19324_RC	non_indicated
HSD17B1	BN	Contig67249_RC	non_indicated
HSD17B1	BN	C6orf85	non_indicated
HSD17B1	BN	NM_174898	non_indicated
HSD17B1	BN	C10orf85	non_indicated
HSD17B1	BN	BC041650	non_indicated
HSD17B1	BN	ZKSCAN1	non_indicated
JAG1	BN	Contig4595	non_indicated
JAG1	BN	SNF1LK	non_indicated
IL13RA1	BN	ABCC4	non_indicated
PTPRH	BN	TP53INP2	non_indicated
Contig25356_RC	BN	Contig40149_RC	non_indicated
Contig25356_RC	BN	ST3GAL5	non_indicated
CPZ	BN	COL5A1	non_indicated
CPZ	BN	OSR1	non_indicated
CPZ	BN	CPXM1	non_indicated
CPZ	BN	ALDH1A2	non_indicated
KLF2	BN	KLF4	non_indicated
KLF2	BN	AK000850	non_indicated
NDUFA4	BN	GDPD1	non_indicated
NDUFA4	BN	ENST00000273343	non_indicated
NDUFA4	BN	hCT24071.2	non_indicated
AF007147	BN	AF035318	non_indicated
TYROBP	BN	ARHGDIB	non_indicated
TYROBP	BN	BTK	non_indicated
TYROBP	BN	ITGB2	non_indicated
TYROBP	BN	PILRA	non_indicated
TYROBP	BN	ITGAM	non_indicated
TYROBP	BN	LAPTM5	non_indicated
TYROBP	BN	CPVL	non_indicated
TYROBP	BN	CXCL16	non_indicated
TYROBP	BN	CENTA2	non_indicated
CLSTN3	BN	ENSA	non_indicated
CLSTN3	BN	AK094857	non_indicated
NGFRAP1L1	BN	Contig47779_RC	non_indicated
NGFRAP1L1	BN	PPEF1	non_indicated
NGFRAP1L1	BN	SCG2	non_indicated
NGFRAP1L1	BN	YWHAZ	non_indicated
NGFRAP1L1	BN	GABRG2	non_indicated
NGFRAP1L1	BN	ATP6V1E1	non_indicated
NGFRAP1L1	BN	TCEAL3	non_indicated
Contig38790_RC	BN	ANKRD13D	non_indicated
Contig38790_RC	BN	TMEM137	non_indicated
Contig38790_RC	BN	CCDC117	non_indicated
SPTAN1	BN	B3GNT1	non_indicated
SYT7	BN	OLFM1	non_indicated
SYT7	BN	ACVR1B	non_indicated
CASQ1	BN	PDZRN4	non_indicated
CASQ1	BN	RDS	non_indicated
CASQ1	BN	GBP3	non_indicated
CASQ1	BN	AK097894	non_indicated
CASQ1	BN	HSS00292356	non_indicated
Contig44758_RC	BN	SMAP1L	non_indicated
Contig44758_RC	BN	PPM1J	non_indicated
Contig44758_RC	BN	SLC26A4	non_indicated
PDZRN3	BN	Contig50905_RC	non_indicated
PDZRN3	BN	FZD1	non_indicated
PIK3AP1	BN	CD300A	non_indicated
PIK3AP1	BN	NM_052864	non_indicated
FMOD	BN	LRRC54	non_indicated
FMOD	BN	IGFBP2	non_indicated
FMOD	BN	Contig34989_RC	non_indicated
FMOD	BN	PCOLCE	non_indicated
FMOD	BN	GPC3	non_indicated
FMOD	BN	SERPIND1	non_indicated
Contig40149_RC	BN	Contig31208_RC	non_indicated
Contig40149_RC	BN	PPP2R1B	non_indicated
Contig40149_RC	BN	AK023687	non_indicated
Contig40149_RC	BN	PDGFA	non_indicated
Contig39710_RC	BN	PF4V1	non_indicated
Contig39710_RC	BN	KDR	non_indicated
Contig39710_RC	BN	CPXM1	non_indicated
NM_006102	BN	FAT4	non_indicated
NM_006102	BN	AF085832	non_indicated
AB041269	BN	KRT19	non_indicated
IQWD1	BN	TSPYL5	non_indicated
HS3ST2	BN	BCL11B	non_indicated
HS3ST2	BN	CNIH3	non_indicated
HS3ST2	BN	hCT2343244	non_indicated
ARSF	BN	CHST7	non_indicated
ARSF	BN	S100A6	non_indicated
ARSF	BN	LYPD1	non_indicated
GPR125	BN	ATP13A5	non_indicated
PLAUR	BN	RSE_00000807432	non_indicated
PLAUR	BN	STC1	non_indicated
PLAUR	BN	CCL20	non_indicated
PLAUR	BN	BC041464	non_indicated
AF038185	BN	AP3B2	non_indicated
AF038185	BN	LRRK1	non_indicated
BMP6	BN	PRKCDBP	non_indicated
BMP6	BN	AK090741	non_indicated
MYO5A	BN	AF038201	non_indicated
MYO5A	BN	AL512695	non_indicated
MYO5A	BN	AK094803	non_indicated
TIMP3	BN	Contig44987_RC	non_indicated
TIMP3	BN	APCDD1	non_indicated
TIMP3	BN	HSS00013878	non_indicated
C20orf46	BN	DGAT2	non_indicated
Contig48613_RC	BN	ZC3H12B	non_indicated
Contig51392_RC	BN	Contig38790_RC	non_indicated
Contig51392_RC	BN	PCDH10	non_indicated
Contig51392_RC	BN	HSS00082598	non_indicated
EPHA2	BN	CXCL1	non_indicated
EPHA2	BN	GPR4	non_indicated
EEF1B2	BN	AF091236	non_indicated
NMB	BN	MASP1	non_indicated
RDS	BN	HSS00303261	non_indicated
RGR	BN	DNALI1	non_indicated
APLP1	BN	RASAL1	non_indicated
PPP3CA	BN	Contig23421_RC	non_indicated
PPP3CA	BN	Contig42161_RC	non_indicated
PPP3CA	BN	NM_018723	non_indicated
PPP3CA	BN	CACNB4	non_indicated
PPP3CA	BN	AK025909	non_indicated
PPP3CA	BN	AK054829	non_indicated
PPP3CA	BN	NM_173848	non_indicated
AF035317	BN	NRN1	non_indicated
AF035317	BN	OCIAD2	non_indicated
AF035317	BN	KCNV1	non_indicated
AF035317	BN	HSS00334428	non_indicated
Contig6323_RC	BN	NANOG	non_indicated
Contig6323_RC	BN	AL110206	non_indicated
LRRTM2	BN	HSPB2	non_indicated
LRRTM2	BN	PPFIA2	non_indicated
LRRTM2	BN	AK022141	non_indicated
REPS2	BN	PPM1H	non_indicated
REPS2	BN	SERPINI1	non_indicated
REPS2	BN	CD47	non_indicated
ANKRD25	BN	Contig52214_RC	non_indicated
ANKRD25	BN	CTGF	non_indicated
ANKRD25	BN	TCF7L1	non_indicated
ANKRD25	BN	JUB	non_indicated
ANKRD25	BN	MRGPRF	non_indicated
ANKRD25	BN	ZIC2	non_indicated
ANKRD25	BN	AK027848	non_indicated
ANKRD25	BN	HSS00013878	non_indicated
YWHAH	BN	SKAP2	non_indicated
YWHAH	BN	PAK3	non_indicated
YWHAH	BN	CA10	non_indicated
YWHAH	BN	SSTR1	non_indicated
YWHAH	BN	SNCA	non_indicated
YWHAH	BN	IQWD1	non_indicated
YWHAH	BN	CHCHD6	non_indicated
YWHAH	BN	KCTD1	non_indicated
YWHAH	BN	MLLT11	non_indicated
FOS	BN	JUNB	non_indicated
FOS	BN	JUN	non_indicated
FOS	BN	ATF3	non_indicated
AF070602	BN	AL157458	non_indicated
HBA2	BN	ALAS2	non_indicated
Contig45345_RC	BN	SLC25A12	non_indicated
Contig45345_RC	BN	MYCBP2	non_indicated
Contig45345_RC	BN	Contig9229	non_indicated
Contig45345_RC	BN	DAPK1	non_indicated
Contig45345_RC	BN	C20orf103	non_indicated
Contig45345_RC	BN	ENTPD3	non_indicated
OLAH	BN	ADH1A	non_indicated
CACNB4	BN	Contig14671_RC	non_indicated
CACNB4	BN	HSS00040851	non_indicated
CACNB4	BN	HSS00204391	non_indicated
RANBP6	BN	KLHDC5	non_indicated
RANBP6	BN	AP1S2	non_indicated
RANBP6	BN	ETNK1	non_indicated
RANBP6	BN	PLDN	non_indicated
RANBP6	BN	ABHD10	non_indicated
RANBP6	BN	AKT3	non_indicated
RANBP6	BN	CCDC132	non_indicated
DDX11	BN	hCT2289405	non_indicated
MAD2L1	BN	PTX3	non_indicated
MAD2L1	BN	HMMR	non_indicated
VGLL3	BN	CAV1	non_indicated
CASP4	BN	GBP2	non_indicated
CASP4	BN	AW673036_RC	non_indicated
CASP4	BN	KCNJ15	non_indicated
CASP4	BN	LY96	non_indicated
CASP4	BN	NP	non_indicated
CASP4	BN	CLEC2B	non_indicated
CASP4	BN	RBMS1	non_indicated
CASP4	BN	IBRDC2	non_indicated
CASP4	BN	HAPLN3	non_indicated
CASP4	BN	KIAA0040	non_indicated
CASP4	BN	TM4SF1	non_indicated
CASP4	BN	CASP1	non_indicated
CASP4	BN	GABRE	non_indicated
CASP4	BN	BC035072	non_indicated
LGALS3	BN	ALDH1L1	non_indicated
Contig57230_RC	BN	PRKAR2B	non_indicated
Contig57230_RC	BN	DYNLT3	non_indicated
Contig57230_RC	BN	Contig23423_RC	non_indicated
Contig57230_RC	BN	UBE2V2	non_indicated
SLC39A14	BN	hCT1970968.1	non_indicated
RRM2	BN	AK095096	non_indicated
RRM2	BN	CYP19A1	non_indicated
BSN	BN	KCNK9	non_indicated
BSN	BN	AF052109	non_indicated
BSN	BN	SLC25A22	non_indicated
BSN	BN	AK055457	non_indicated
BSN	BN	HTR1E	non_indicated
CDC2L6	BN	NM_207508	non_indicated
SRPX2	BN	Contig375_RC	non_indicated
Contig37920_RC	BN	Contig36432_RC	non_indicated
Contig37920_RC	BN	CLK1	non_indicated
Contig37920_RC	BN	KCNJ2	non_indicated
Contig37920_RC	BN	C9orf65	non_indicated
Contig37920_RC	BN	ZNF397	non_indicated
Contig37920_RC	BN	GAB1	non_indicated
FRZB	BN	FBLN5	non_indicated
FRZB	BN	F10	non_indicated
FRZB	BN	COL1A2	non_indicated
FRZB	BN	SGCD	non_indicated
FRZB	BN	SNAI2	non_indicated
FRZB	BN	OLFML2A	non_indicated
FRZB	BN	AGTR1	non_indicated
Contig10154_RC	BN	NAP1L3	non_indicated
Contig10154_RC	BN	AUH	non_indicated
Contig10154_RC	BN	HSS00265340	non_indicated
Contig33888_RC	BN	NM_006780	non_indicated
Contig33888_RC	BN	HSS00001972	non_indicated
Contig33888_RC	BN	HSS00060369	non_indicated
IFI27	BN	BST2	non_indicated
EVI2A	BN	TRIM59	non_indicated
EVI2A	BN	LIPA	non_indicated
PPP1R3C	BN	GJB6	non_indicated
NM_014729	BN	Contig55766_RC	non_indicated
NM_014729	BN	Contig39939	non_indicated
NM_014729	BN	CHGB	non_indicated
NM_014729	BN	RASL11B	non_indicated
NM_014729	BN	RNASEH2B	non_indicated
NM_014729	BN	TLL2	non_indicated
NM_014729	BN	MAGI3	non_indicated
NM_014729	BN	PTBP1	non_indicated
NM_014729	BN	HSS00335235	non_indicated
NM_014729	BN	HSS00137322	non_indicated
NM_014729	BN	ANKRD56	non_indicated
SLC16A3	BN	NM_013332	non_indicated
KIAA0513	BN	Contig1007_RC	non_indicated
KIAA0513	BN	APBA2	non_indicated
KIAA0513	BN	THOC3	non_indicated
FAM13A1	BN	FGFR1OP2	non_indicated
CD1D	BN	VDR	non_indicated
CHGA	BN	U79257	non_indicated
CHGA	BN	APBA2	non_indicated
CREB3L2	BN	BAMBI	non_indicated
CREB3L2	BN	GSN	non_indicated
CREB3L2	BN	CD55	non_indicated
MFSD2	BN	GIMAP6	non_indicated
CYP4B1	BN	C20orf82	non_indicated
APRIN	BN	RP5-875H10.1	non_indicated
APRIN	BN	FLRT3	non_indicated
Contig25610_RC	BN	SUSD1	non_indicated
ARHGAP20	BN	IQWD1	non_indicated
ARHGAP20	BN	C1orf165	non_indicated
ARHGAP20	BN	KCNK2	non_indicated
Contig36122_RC	BN	NM_016414	non_indicated
KYNU	BN	LYZ	non_indicated
KYNU	BN	XM_167124	non_indicated
SERPINF1	BN	C14orf78	non_indicated
SERPINF1	BN	TMOD1	non_indicated
SERPINF1	BN	SH3BP5	non_indicated
SERPINF1	BN	SLIT2	non_indicated
SERPINF1	BN	ARHGAP20	non_indicated
SERPINF1	BN	GABARAPL1	non_indicated
VDAC1	BN	MORF4L2	non_indicated
VDAC1	BN	SKAP2	non_indicated
VDAC1	BN	POU2F1	non_indicated
VDAC1	BN	KPNA2	non_indicated
VDAC1	BN	PDHX	non_indicated
VDAC1	BN	YARS	non_indicated
VDAC1	BN	E2F3	non_indicated
VDAC1	BN	hCT2310969	non_indicated
LRFN2	BN	XM_212208	non_indicated
GRAMD1B	BN	FBXO3	non_indicated
Contig39732_RC	BN	AL133090	non_indicated
Contig39732_RC	BN	NOL4	non_indicated
Contig39732_RC	BN	L10374	non_indicated
Contig39732_RC	BN	AF070632	non_indicated
Contig39732_RC	BN	AL512727	non_indicated
Contig39732_RC	BN	CBLN2	non_indicated
AIF1	BN	C10orf125	non_indicated
AIF1	BN	HCK	non_indicated
AIF1	BN	LST1	non_indicated
AIF1	BN	CD300C	non_indicated
GAD1	BN	TAC1	non_indicated
GAD1	BN	MEPE	non_indicated
GAD1	BN	AK002107	non_indicated
GAD1	BN	GAD2	non_indicated
GAD1	BN	NXPH1	non_indicated
C7	BN	ADH1A	non_indicated
C7	BN	FBLN1	non_indicated
LAP3	BN	KDELR2	non_indicated
LAP3	BN	hCT2289195	non_indicated
BLNK	BN	RGS10	non_indicated
BLNK	BN	SUSD3	non_indicated
